trip_id,arrival_time,departure_time,stop_id,stop_sequence
N02_150_292_2142, 22:18:00, 22:18:18, 6023_03, 35
N02_150_292_2142, 22:19:52, 22:20:02, 6046_05, 36
N02_150_292_2142, 22:22:26, 22:22:36, 6047_04, 37
N02_150_292_2142, 22:23:21, 22:23:31, 6223_02, 38
N02_150_292_2142, 22:24:17, 22:24:27, 6048_02, 39
N02_150_292_2142, 22:25:12, 22:25:23, 6049_02, 40
N02_150_292_2142, 22:26:39, 22:26:39, 6026_06, 41
N02_150_292_2142, 22:27:43, 22:27:43, 6050_02, 42
N02_150_292_2142, 22:28:52, 22:29:15, 6057_04, 43
N02_150_292_2142, 22:31:40, 22:31:40, 6059_03, 44
N02_1_292_2250, 22:50:43, 22:50:43, 6059_23, 1
N02_1_292_2250, 22:50:43, 22:50:43, 6059_04, 3
N02_1_292_2250, 22:52:24, 22:52:24, 6058_52, 4
N02_1_292_2250, 22:54:03, 22:54:03, 6027_01, 5
N02_1_292_2250, 22:54:26, 22:54:26, 6026_05, 7
N02_1_292_2250, 22:55:33, 22:55:41, 6049_01, 8
N02_1_292_2250, 22:56:30, 22:56:38, 6048_01, 9
N02_1_292_2250, 22:57:43, 22:57:53, 6223_01, 10
N02_1_292_2250, 22:59:03, 22:59:13, 6047_02, 11
N02_1_292_2250, 23:00:31, 23:00:36, 6046_06, 12
N02_1_292_2250, 23:01:22, 23:01:22, 6023_01, 13
N02_1_292_2250, 23:02:32, 23:02:32, 6021_01, 14
N02_1_292_2250, 23:02:54, 23:02:54, 6020_01, 15
N02_1_292_2250, 23:04:20, 23:04:32, 6006_03, 16
N02_1_292_2250, 23:06:15, 23:06:21, 6075_05, 17
N02_1_292_2250, 23:07:30, 23:07:30, 6133_03, 18
N02_1_292_2250, 23:09:41, 23:09:41, 1013_04, 20
N02_1_292_2250, 23:10:35, 23:10:35, 1159_02, 21
N02_1_292_2250, 23:11:12, 23:11:18, 1158_01, 22
N02_1_292_2250, 23:12:39, 23:12:47, 1157_04, 23
N02_1_292_2250, 23:14:10, 23:14:16, 1083_02, 24
N02_1_292_2250, 23:14:53, 23:14:53, 1156_02, 25
N02_1_292_2250, 23:15:34, 23:15:34, 1155_03, 26
N02_1_292_2250, 23:16:22, 23:16:22, 1216_02, 27
N02_1_292_2250, 23:17:35, 23:17:35, 1215_55, 28
N02_1_292_2250, 23:17:35, 23:17:35, 1528_01, 29
N02_1_292_2250, 23:18:10, 23:18:10, 1144_01, 30
N02_1_292_2250, 23:19:01, 23:19:01, 1213_01, 31
N02_1_292_2250, 23:20:43, 23:20:43, 1140_03, 33
N02_1_292_2250, 23:20:43, 23:20:43, 1139_01, 34
N02_1_292_2250, 23:21:19, 23:21:19, 1517_02, 35
N02_1_292_2250, 23:21:49, 23:22:03, 1138_01, 36
N02_1_292_2250, 23:23:17, 23:23:17, 1137_02, 37
N02_1_292_2250, 23:24:14, 23:24:27, 1136_02, 40
N02_1_292_2250, 23:24:59, 23:24:59, 1055_01, 41
N02_1_292_2250, 23:25:23, 23:25:40, 1054_01, 42
N02_1_292_2250, 23:26:38, 23:26:38, 1301_01, 43
N02_1_292_2250, 23:28:06, 23:28:06, 1053_01, 44
N02_1_292_2250, 23:29:03, 23:29:03, 1052_01, 45
N02_1_292_2250, 23:31:33, 23:31:33, 1003_01, 46
N02_1_292_2250, 23:32:08, 23:32:08, 1002_01, 47
N02_1_292_2250, 23:40:39, 23:40:39, 1028_06, 49
N02_1_292_2250, 23:41:55, 23:41:55, 1001_01, 51
N02_1_292_2250, 23:42:06, 23:42:42, 2001_01, 52
N02_1_292_2250, 23:44:08, 23:44:08, 2131_03, 53
N02_1_292_2250, 23:45:51, 23:46:08, 2138_01, 56
N02_1_292_2250, 23:46:42, 23:46:53, 2139_01, 57
N02_1_292_2250, 23:47:26, 23:47:48, 2140_01, 58
N02_1_292_2250, 23:48:24, 23:48:30, 2097_03, 59
N02_1_292_2250, 23:49:13, 23:49:13, 2150_03, 60
N02_1_292_2250, 23:49:48, 23:50:00, 2143_01, 61
N02_1_292_2250, 23:50:46, 23:50:46, 2144_01, 62
N02_1_292_2250, 23:51:54, 23:51:54, 2145_01, 63
N02_1_292_2250, 23:53:57, 23:53:57, 2146_01, 64
N02_1_292_2250, 23:54:39, 23:54:39, 2147_01, 65
N02_1_292_2250, 23:56:43, 23:56:53, 2148_08, 66
N02_1_292_2250, 23:57:29, 23:57:29, 2128_02, 67
N02_1_292_2250, 23:58:11, 23:58:11, 2149_02, 68
N02_1_292_2250, 23:58:42, 23:58:42, 2124_02, 69
N02_1_292_2250, 23:59:06, 23:59:06, 2250_02, 70
N02_2_292_2214, 22:15:29, 22:15:29, 1199_02, 3
N02_2_292_2214, 22:18:30, 22:18:30, 1053_07, 4
N02_2_292_2214, 22:19:06, 22:19:10, 1054_02, 6
N02_2_292_2214, 22:20:55, 22:20:55, 1055_04, 7
N02_2_292_2214, 22:21:35, 22:21:50, 1136_01, 8
N02_2_292_2214, 22:22:35, 22:22:35, 1137_01, 10
N02_2_292_2214, 22:23:44, 22:23:55, 1138_02, 11
N02_2_292_2214, 22:24:51, 22:24:51, 1139_02, 13
N02_2_292_2214, 22:26:12, 22:26:28, 1140_06, 14
N02_2_292_2214, 22:28:20, 22:28:20, 1144_02, 16
N02_2_292_2214, 22:28:52, 22:28:52, 1528_02, 17
N02_2_292_2214, 22:30:55, 22:30:55, 1215_01, 18
N02_2_292_2214, 22:31:15, 22:31:15, 1216_04, 19
N02_2_292_2214, 22:32:15, 22:32:26, 1155_01, 20
N02_2_292_2214, 22:33:16, 22:33:16, 1156_01, 21
N02_2_292_2214, 22:34:20, 22:34:20, 1083_01, 22
N02_2_292_2214, 22:36:12, 22:36:12, 1157_02, 23
N02_2_292_2214, 22:38:04, 22:38:04, 1158_03, 24
N02_2_292_2214, 22:38:36, 22:38:36, 1162_06, 25
N02_2_292_2214, 22:39:11, 22:39:11, 1159_01, 26
N02_2_292_2214, 22:40:16, 22:40:16, 1013_03, 27
N02_2_292_2214, 22:42:39, 22:42:39, 6133_04, 29
N02_2_292_2214, 22:45:04, 22:45:04, 6006_04, 31
N02_2_292_2214, 22:46:24, 22:46:41, 6020_02, 32
N02_2_292_2214, 22:47:28, 22:47:28, 6021_02, 33
N02_2_292_2214, 22:48:00, 22:48:16, 6022_02, 34
N02_2_292_2214, 22:48:53, 22:49:10, 6023_03, 35
N02_2_292_2214, 22:49:42, 22:49:42, 6046_05, 36
N02_2_292_2214, 22:50:47, 22:51:02, 6047_04, 37
N02_2_292_2214, 22:51:34, 22:51:34, 6223_02, 38
N02_2_292_2214, 22:52:06, 22:52:22, 6048_02, 39
N02_2_292_2214, 22:52:56, 22:52:56, 6049_02, 40
N02_2_292_2214, 22:54:04, 22:54:04, 6026_06, 41
N02_2_292_2214, 22:55:39, 22:55:39, 6050_02, 42
N02_2_292_2214, 22:57:02, 22:57:02, 6057_04, 43
N02_2_292_2214, 22:59:11, 22:59:11, 6059_03, 44
N02_2_292_2320, 23:20:32, 23:20:32, 6059_23, 1
N02_2_292_2320, 23:21:36, 23:21:52, 6059_04, 3
N02_2_292_2320, 23:22:55, 23:22:55, 6058_52, 4
N02_2_292_2320, 23:24:44, 23:25:00, 6027_01, 5
N02_2_292_2320, 23:25:47, 23:25:47, 6026_05, 7
N02_2_292_2320, 23:26:49, 23:26:49, 6049_01, 8
N02_2_292_2320, 23:27:37, 23:27:37, 6048_01, 9
N02_2_292_2320, 23:28:24, 23:28:24, 6223_01, 10
N02_2_292_2320, 23:28:55, 23:29:10, 6047_02, 11
N02_2_292_2320, 23:30:13, 23:30:13, 6046_06, 12
N02_2_292_2320, 23:30:45, 23:31:01, 6023_01, 13
N02_2_292_2320, 23:32:04, 23:32:04, 6021_01, 14
N02_2_292_2320, 23:32:19, 23:32:19, 6020_01, 15
N02_2_292_2320, 23:33:53, 23:33:53, 6006_03, 16
N02_2_292_2320, 23:35:27, 23:35:27, 6075_05, 17
N02_2_292_2320, 23:36:47, 23:36:59, 6133_03, 18
N02_2_292_2320, 23:39:30, 23:39:30, 1013_04, 20
N02_2_292_2320, 23:40:32, 23:40:47, 1159_02, 21
N02_2_292_2320, 23:42:06, 23:42:23, 1158_01, 22
N02_2_292_2320, 23:44:13, 23:44:13, 1157_04, 23
N02_2_292_2320, 23:45:16, 23:45:16, 1083_02, 24
N02_2_292_2320, 23:45:47, 23:45:59, 1156_02, 25
N02_2_292_2320, 23:46:21, 23:46:21, 1155_03, 26
N02_2_292_2320, 23:47:10, 23:47:10, 1216_02, 27
N02_2_292_2320, 23:48:29, 23:48:29, 1215_55, 28
N02_2_292_2320, 23:48:44, 23:48:44, 1528_01, 29
N02_2_292_2320, 23:49:16, 23:49:16, 1144_01, 30
N02_2_292_2320, 23:50:04, 23:50:04, 1213_01, 31
N02_2_292_2320, 23:51:20, 23:51:20, 1140_03, 33
N02_2_292_2320, 23:52:40, 23:52:40, 1517_02, 35
N02_2_292_2320, 23:53:00, 23:53:00, 1138_01, 36
N02_2_292_2320, 23:54:00, 23:54:00, 1137_02, 37
N02_2_292_2320, 23:54:51, 23:55:06, 1136_02, 40
N02_2_292_2320, 23:56:40, 23:56:40, 1055_01, 41
N02_2_292_2320, 23:56:55, 23:56:55, 1054_01, 42
N02_2_292_2320, 23:57:43, 23:57:43, 1301_01, 43
N02_2_292_2320, 23:59:33, 23:59:33, 1053_01, 44
N02_3_292_2244, 22:45:10, 22:45:10, 1199_02, 3
N02_3_292_2244, 22:47:34, 22:47:34, 1054_02, 6
N02_3_292_2244, 22:49:25, 22:49:25, 1055_04, 7
N02_3_292_2244, 22:49:58, 22:49:58, 1136_01, 8
N02_3_292_2244, 22:50:53, 22:51:06, 1137_01, 10
N02_3_292_2244, 22:52:13, 22:52:37, 1138_02, 11
N02_3_292_2244, 22:53:08, 22:53:08, 1517_01, 12
N02_3_292_2244, 22:53:41, 22:53:41, 1139_02, 13
N02_3_292_2244, 22:54:26, 22:54:26, 1140_06, 14
N02_3_292_2244, 22:55:54, 22:55:54, 1213_02, 15
N02_3_292_2244, 22:56:29, 22:56:29, 1144_02, 16
N02_3_292_2244, 22:57:01, 22:57:01, 1528_02, 17
N02_3_292_2244, 22:58:59, 22:58:59, 1215_01, 18
N02_3_292_2244, 22:59:34, 22:59:34, 1216_04, 19
N02_3_292_2244, 23:00:09, 23:00:09, 1155_01, 20
N02_3_292_2244, 23:00:53, 23:00:53, 1156_01, 21
N02_3_292_2244, 23:02:11, 23:02:31, 1083_01, 22
N02_3_292_2244, 23:04:44, 23:04:44, 1157_02, 23
N02_3_292_2244, 23:06:25, 23:06:35, 1158_03, 24
N02_3_292_2244, 23:07:31, 23:07:31, 1162_06, 25
N02_3_292_2244, 23:08:05, 23:08:05, 1159_01, 26
N02_3_292_2244, 23:08:48, 23:09:09, 1013_03, 27
N02_3_292_2244, 23:11:54, 23:12:18, 6133_04, 29
N02_3_292_2244, 23:14:09, 23:14:30, 6006_04, 31
N02_3_292_2244, 23:15:37, 23:15:37, 6020_02, 32
N02_3_292_2244, 23:16:11, 23:16:20, 6021_02, 33
N02_3_292_2244, 23:17:05, 23:17:05, 6022_02, 34
N02_3_292_2244, 23:18:34, 23:18:34, 6023_03, 35
N02_3_292_2244, 23:19:17, 23:19:17, 6046_05, 36
N02_3_292_2244, 23:20:24, 23:20:34, 6047_04, 37
N02_3_292_2244, 23:21:19, 23:21:29, 6223_02, 38
N02_3_292_2244, 23:22:14, 23:22:14, 6048_02, 39
N02_3_292_2244, 23:22:47, 23:22:59, 6049_02, 40
N02_3_292_2244, 23:24:04, 23:24:14, 6026_06, 41
N02_3_292_2244, 23:25:32, 23:25:55, 6050_02, 42
N02_3_292_2244, 23:27:14, 23:27:14, 6057_04, 43
N02_3_292_2244, 23:30:00, 23:30:00, 6059_03, 44
N02_3_292_2350, 23:50:26, 23:50:26, 6059_23, 1
N02_3_292_2350, 23:51:53, 23:52:04, 6059_04, 3
N02_3_292_2350, 23:53:01, 23:53:01, 6058_52, 4
N02_3_292_2350, 23:54:06, 23:54:26, 6027_01, 5
N02_3_292_2350, 23:55:28, 23:55:28, 6026_05, 7
N02_3_292_2350, 23:56:43, 23:56:56, 6049_01, 8
N02_3_292_2350, 23:57:41, 23:57:51, 6048_01, 9
N02_3_292_2350, 23:58:58, 23:58:58, 6223_01, 10
N02_4_292_2306, 23:09:21, 23:09:21, 1028_04, 1
N02_4_292_2306, 23:09:21, 23:09:29, 1001_07, 2
N02_4_292_2306, 23:10:57, 23:11:11, 1002_02, 3
N02_4_292_2306, 23:12:25, 23:12:39, 1003_04, 4
N02_4_292_2306, 23:13:22, 23:13:22, 1052_02, 5
N02_4_292_2306, 23:15:04, 23:15:04, 1053_04, 7
N02_4_292_2306, 23:19:39, 23:19:39, 1054_02, 13
N02_4_292_2306, 23:20:42, 23:20:53, 1055_04, 14
N02_4_292_2306, 23:21:28, 23:21:28, 1136_01, 15
N02_4_292_2306, 23:22:34, 23:22:46, 1137_01, 17
N02_4_292_2306, 23:24:03, 23:24:03, 1138_02, 18
N02_4_292_2306, 23:25:18, 23:25:18, 1139_02, 20
N02_4_292_2306, 23:27:01, 23:27:13, 1140_06, 21
N02_4_292_2306, 23:29:10, 23:29:10, 1144_02, 23
N02_4_292_2306, 23:29:43, 23:29:43, 1528_02, 24
N02_4_292_2306, 23:32:22, 23:32:22, 1215_01, 25
N02_4_292_2306, 23:32:56, 23:33:06, 1216_04, 26
N02_4_292_2306, 23:33:50, 23:34:10, 1155_01, 27
N02_4_292_2306, 23:34:46, 23:34:46, 1156_01, 28
N02_4_292_2306, 23:35:44, 23:35:44, 1083_01, 29
N02_4_292_2306, 23:37:30, 23:37:41, 1157_02, 30
N02_4_292_2306, 23:39:32, 23:39:44, 1158_03, 31
N02_4_292_2306, 23:40:42, 23:40:42, 1162_06, 32
N02_4_292_2306, 23:41:11, 23:41:24, 1159_01, 33
N02_4_292_2306, 23:42:06, 23:42:17, 1013_03, 34
N02_4_292_2306, 23:44:54, 23:44:54, 6133_04, 36
N02_4_292_2306, 23:46:53, 23:47:06, 6006_04, 38
N02_4_292_2306, 23:48:21, 23:48:21, 6020_02, 39
N02_4_292_2306, 23:48:55, 23:49:01, 6021_02, 40
N02_4_292_2306, 23:49:37, 23:49:37, 6022_02, 41
N02_4_292_2306, 23:50:22, 23:50:34, 6023_03, 42
N02_4_292_2306, 23:52:10, 23:52:10, 6046_05, 43
N02_4_292_2306, 23:53:09, 23:53:33, 6047_04, 44
N02_4_292_2306, 23:54:03, 23:54:25, 6223_02, 45
N02_4_292_2306, 23:54:54, 23:55:02, 6048_02, 46
N02_4_292_2306, 23:55:38, 23:55:48, 6049_02, 47
N02_4_292_2306, 23:56:51, 23:56:51, 6026_06, 48
N02_4_292_2306, 23:58:01, 23:58:01, 6050_02, 49
N02_5_292_2337, 23:37:12, 23:37:12, 1028_04, 1
N02_5_292_2337, 23:38:37, 23:38:37, 1001_07, 2
N02_5_292_2337, 23:39:23, 23:39:31, 1002_02, 3
N02_5_292_2337, 23:41:02, 23:41:21, 1003_04, 4
N02_5_292_2337, 23:41:57, 23:42:16, 1052_02, 5
N02_5_292_2337, 23:43:33, 23:43:33, 1053_04, 7
N02_5_292_2337, 23:48:11, 23:48:23, 1054_02, 13
N02_5_292_2337, 23:49:31, 23:49:31, 1055_04, 14
N02_5_292_2337, 23:50:01, 23:50:23, 1136_01, 15
N02_5_292_2337, 23:51:04, 23:51:04, 1137_01, 17
N02_5_292_2337, 23:52:12, 23:52:20, 1138_02, 18
N02_5_292_2337, 23:53:01, 23:53:01, 1517_01, 19
N02_5_292_2337, 23:53:22, 23:53:32, 1139_02, 20
N02_5_292_2337, 23:54:07, 23:54:29, 1140_06, 21
N02_5_292_2337, 23:56:10, 23:56:10, 1213_02, 22
N02_5_292_2337, 23:56:31, 23:56:31, 1144_02, 23
N02_5_292_2337, 23:56:55, 23:57:03, 1528_02, 24
N02_5_292_2337, 23:59:07, 23:59:07, 1215_01, 25
N02_6_292_2341, 23:42:05, 23:42:05, 2064_01, 2
N02_6_292_2341, 23:43:12, 23:43:12, 2062_01, 3
N02_6_292_2341, 23:43:38, 23:43:38, 2061_01, 4
N02_6_292_2341, 23:44:38, 23:44:38, 2060_01, 5
N02_6_292_2341, 23:46:42, 23:46:42, 2059_01, 6
N02_6_292_2341, 23:46:51, 23:46:51, 2058_01, 7
N02_6_292_2341, 23:48:32, 23:48:32, 2015_03, 8
N02_6_292_2341, 23:49:17, 23:49:30, 2104_01, 9
N02_6_292_2341, 23:51:18, 23:51:31, 2103_01, 10
N02_6_292_2341, 23:52:35, 23:52:57, 2102_05, 11
N02_6_292_2341, 23:54:30, 23:54:30, 2124_01, 12
N02_6_292_2341, 23:55:25, 23:55:25, 2149_03, 13
N02_6_292_2341, 23:56:12, 23:56:20, 2128_01, 14
N02_6_292_2341, 23:57:15, 23:57:15, 2148_06, 15
N02_6_292_2341, 23:57:25, 23:57:25, 2147_02, 16
N02_6_292_2341, 23:58:22, 23:58:46, 2146_02, 17
N03_1_293_2319, 23:23:19, 23:23:19, 1028_06, 1
N03_1_293_2319, 23:24:04, 23:24:04, 1001_01, 3
N03_1_293_2319, 23:24:14, 23:24:34, 2001_04, 4
N03_1_293_2319, 23:25:54, 23:26:04, 2002_02, 5
N03_1_293_2319, 23:26:39, 23:26:39, 2003_02, 6
N03_1_293_2319, 23:27:24, 23:27:24, 2004_02, 7
N03_1_293_2319, 23:27:54, 23:28:04, 2005_02, 8
N03_1_293_2319, 23:28:53, 23:28:53, 2006_02, 9
N03_1_293_2319, 23:30:54, 23:31:14, 2008_22, 10
N03_1_293_2319, 23:32:09, 23:32:09, 2010_02, 11
N03_1_293_2319, 23:32:44, 23:32:54, 2011_02, 12
N03_1_293_2319, 23:33:39, 23:33:39, 2362_01, 13
N03_1_293_2319, 23:34:14, 23:34:34, 2107_01, 14
N03_1_293_2319, 23:36:14, 23:36:28, 2102_05, 15
N03_1_293_2319, 23:37:35, 23:37:54, 2124_01, 16
N03_1_293_2319, 23:39:34, 23:39:44, 2149_01, 17
N03_1_293_2319, 23:40:29, 23:40:29, 2146_01, 18
N03_1_293_2319, 23:41:04, 23:41:04, 2147_01, 19
N03_1_293_2319, 23:42:09, 23:42:29, 2148_09, 20
N03_1_293_2319, 23:43:04, 23:43:04, 2205_03, 21
N03_1_293_2319, 23:44:44, 23:44:44, 3308_01, 23
N03_1_293_2319, 23:47:29, 23:47:29, 3323_01, 24
N03_1_293_2319, 23:47:59, 23:47:59, 3324_01, 25
N03_1_293_2319, 23:49:59, 23:50:14, 3060_03, 26
N03_1_293_2319, 23:50:44, 23:50:59, 3325_01, 27
N03_1_293_2319, 23:52:24, 23:52:44, 3030_01, 28
N03_1_293_2319, 23:53:09, 23:53:24, 3031_01, 29
N03_1_293_2319, 23:53:56, 23:53:56, 3032_01, 30
N03_1_293_2319, 23:55:14, 23:55:24, 3033_04, 31
N03_1_293_2319, 23:55:49, 23:55:49, 3093_02, 32
N03_1_293_2319, 23:56:34, 23:56:34, 3094_02, 33
N03_1_293_2319, 23:57:59, 23:58:14, 3039_01, 35
N03_1_293_2319, 23:58:54, 23:58:54, 3098_01, 36
N03_2_293_2314, 23:16:44, 23:16:44, 1947_01, 2
N03_2_293_2314, 23:17:27, 23:17:27, 1406_01, 3
N03_2_293_2314, 23:18:56, 23:19:17, 1253_01, 4
N03_2_293_2314, 23:20:12, 23:20:24, 1298_01, 5
N03_2_293_2314, 23:21:31, 23:21:31, 1195_01, 6
N03_2_293_2314, 23:22:26, 23:22:26, 1277_01, 7
N03_2_293_2314, 23:23:20, 23:23:42, 1256_01, 8
N03_2_293_2314, 23:24:27, 23:24:27, 1219_01, 9
N03_2_293_2314, 23:25:10, 23:25:10, 1020_01, 10
N03_2_293_2314, 23:27:22, 23:27:22, 1019_01, 11
N03_2_293_2314, 23:28:19, 23:28:19, 1018_01, 12
N03_2_293_2314, 23:29:04, 23:29:14, 1017_01, 13
N03_2_293_2314, 23:30:00, 23:30:00, 1016_01, 14
N03_2_293_2314, 23:30:31, 23:30:31, 1015_01, 15
N03_2_293_2314, 23:31:06, 23:31:06, 1014_01, 16
N03_2_293_2314, 23:31:59, 23:32:11, 1013_01, 17
N03_2_293_2314, 23:32:56, 23:32:56, 1012_01, 18
N03_2_293_2314, 23:33:28, 23:33:28, 1011_01, 19
N03_2_293_2314, 23:34:01, 23:34:01, 1010_01, 20
N03_2_293_2314, 23:35:55, 23:36:07, 1008_01, 21
N03_2_293_2314, 23:37:02, 23:37:02, 1007_03, 22
N03_2_293_2314, 23:38:08, 23:38:18, 1006_09, 24
N03_2_293_2314, 23:39:35, 23:39:35, 1005_06, 25
N03_2_293_2314, 23:39:58, 23:40:20, 1005_08, 26
N03_2_293_2314, 23:41:58, 23:41:58, 1066_01, 28
N03_2_293_2314, 23:44:00, 23:44:21, 1003_01, 30
N03_2_293_2314, 23:45:05, 23:45:16, 1002_01, 31
N03_2_293_2314, 23:53:02, 23:53:02, 1028_06, 33
N03_2_293_2314, 23:53:57, 23:53:57, 1001_01, 35
N03_2_293_2314, 23:54:07, 23:54:07, 2001_04, 36
N03_2_293_2314, 23:54:42, 23:54:42, 2002_02, 37
N03_2_293_2314, 23:55:16, 23:55:16, 2003_02, 38
N03_2_293_2314, 23:55:49, 23:55:49, 2004_02, 39
N03_2_293_2314, 23:56:34, 23:56:34, 2005_02, 40
N03_2_293_2314, 23:57:18, 23:57:29, 2006_02, 41
N03_3_293_2347, 23:49:52, 23:49:52, 1947_06, 1
N03_3_293_2347, 23:50:14, 23:50:14, 1947_01, 2
N03_3_293_2347, 23:50:24, 23:50:24, 1406_01, 3
N03_3_293_2347, 23:51:40, 23:51:52, 1253_01, 4
N03_3_293_2347, 23:52:35, 23:52:35, 1298_01, 5
N03_3_293_2347, 23:53:13, 23:53:25, 1195_01, 6
N03_3_293_2347, 23:55:05, 23:55:05, 1277_01, 7
N03_3_293_2347, 23:55:50, 23:55:50, 1256_01, 8
N03_3_293_2347, 23:56:23, 23:56:23, 1219_01, 9
N03_3_293_2347, 23:56:57, 23:56:57, 1020_01, 10
N03_3_293_2347, 23:58:45, 23:58:45, 1019_01, 11
N03_4_293_2308, 23:15:15, 23:15:15, 2008_01, 1
N03_4_293_2308, 23:18:12, 23:18:12, 2006_01, 2
N03_4_293_2308, 23:18:45, 23:19:06, 2005_01, 3
N03_4_293_2308, 23:20:02, 23:20:02, 2004_01, 4
N03_4_293_2308, 23:20:23, 23:20:23, 2003_01, 5
N03_4_293_2308, 23:21:07, 23:21:07, 2002_01, 6
N03_4_293_2308, 23:21:30, 23:22:04, 2001_03, 7
N03_4_293_2308, 23:23:08, 23:23:08, 1001_88, 8
N03_4_293_2308, 23:26:16, 23:26:16, 1028_04, 9
N03_4_293_2308, 23:26:40, 23:26:48, 1001_07, 10
N03_4_293_2308, 23:27:57, 23:27:57, 1002_02, 11
N03_4_293_2308, 23:28:52, 23:29:15, 1003_02, 12
N03_4_293_2308, 23:30:52, 23:30:52, 1067_02, 14
N03_4_293_2308, 23:34:59, 23:35:44, 1066_05, 18
N03_4_293_2308, 23:36:49, 23:37:12, 1005_07, 20
N03_4_293_2308, 23:37:46, 23:38:17, 1005_05, 21
N03_4_293_2308, 23:39:02, 23:39:24, 1006_10, 22
N03_4_293_2308, 23:40:31, 23:40:42, 1007_04, 24
N03_4_293_2308, 23:41:37, 23:41:37, 1008_02, 25
N03_4_293_2308, 23:43:04, 23:43:15, 1010_02, 26
N03_4_293_2308, 23:43:49, 23:43:49, 1011_02, 27
N03_4_293_2308, 23:44:33, 23:44:33, 1012_02, 28
N03_4_293_2308, 23:46:45, 23:46:55, 1013_02, 31
N03_4_293_2308, 23:48:02, 23:48:02, 1015_02, 32
N03_4_293_2308, 23:48:45, 23:48:55, 1016_02, 33
N03_4_293_2308, 23:50:02, 23:50:13, 1017_02, 34
N03_4_293_2308, 23:51:08, 23:51:08, 1018_02, 35
N03_4_293_2308, 23:53:02, 23:53:02, 1019_02, 36
N03_4_293_2308, 23:54:31, 23:54:31, 1020_03, 37
N03_4_293_2308, 23:55:06, 23:55:26, 1219_02, 38
N03_4_293_2308, 23:56:34, 23:56:46, 1256_02, 39
N03_4_293_2308, 23:57:41, 23:57:51, 1277_02, 40
N03_4_293_2308, 23:59:52, 23:59:52, 1195_02, 41
N03_5_293_2319, 23:20:13, 23:20:13, 3120_05, 1
N03_5_293_2319, 23:22:04, 23:22:14, 3127_02, 3
N03_5_293_2319, 23:24:37, 23:24:47, 3098_02, 4
N03_5_293_2319, 23:26:29, 23:26:29, 3039_02, 5
N03_5_293_2319, 23:27:46, 23:27:56, 3094_01, 6
N03_5_293_2319, 23:28:52, 23:28:52, 3093_01, 7
N03_5_293_2319, 23:29:33, 23:29:47, 3033_02, 8
N03_5_293_2319, 23:30:31, 23:30:31, 3032_02, 9
N03_5_293_2319, 23:31:06, 23:31:16, 3031_02, 10
N03_5_293_2319, 23:31:49, 23:31:49, 3030_04, 11
N03_5_293_2319, 23:32:44, 23:32:44, 3325_02, 12
N03_5_293_2319, 23:33:17, 23:33:17, 3060_04, 13
N03_5_293_2319, 23:34:02, 23:34:02, 3324_02, 14
N03_5_293_2319, 23:35:44, 23:35:44, 3323_02, 15
N03_5_293_2319, 23:36:50, 23:36:50, 3308_02, 16
N03_5_293_2319, 23:38:40, 23:38:40, 2205_04, 18
N03_5_293_2319, 23:40:53, 23:41:03, 2148_06, 19
N03_5_293_2319, 23:41:36, 23:41:46, 2147_02, 20
N03_5_293_2319, 23:42:31, 23:42:43, 2146_04, 21
N03_5_293_2319, 23:43:59, 23:43:59, 2149_02, 22
N03_5_293_2319, 23:44:22, 23:44:22, 2124_02, 23
N03_5_293_2319, 23:45:16, 23:45:39, 2250_02, 24
N03_5_293_2319, 23:46:32, 23:46:32, 2102_04, 25
N03_5_293_2319, 23:46:44, 23:47:06, 2107_02, 26
N03_5_293_2319, 23:47:50, 23:47:50, 2362_02, 27
N03_5_293_2319, 23:48:12, 23:48:23, 2011_01, 28
N03_5_293_2319, 23:49:51, 23:50:02, 2010_01, 29
N03_5_293_2319, 23:51:19, 23:51:40, 2008_01, 30
N03_5_293_2319, 23:52:47, 23:53:01, 2006_01, 31
N03_5_293_2319, 23:53:58, 23:53:58, 2005_01, 32
N03_5_293_2319, 23:54:42, 23:54:42, 2004_01, 33
N03_5_293_2319, 23:55:06, 23:55:26, 2003_01, 34
N03_5_293_2319, 23:56:12, 23:56:12, 2002_01, 35
N03_5_293_2319, 23:56:23, 23:56:45, 2001_03, 36
N03_5_293_2319, 23:57:40, 23:57:52, 1001_88, 37
N03_6_293_2249, 22:52:35, 22:52:35, 1028_06, 1
N03_6_293_2249, 22:53:19, 22:53:19, 1001_01, 3
N03_6_293_2249, 22:53:30, 22:53:45, 2001_04, 4
N03_6_293_2249, 22:54:35, 22:54:55, 2002_02, 5
N03_6_293_2249, 22:55:30, 22:55:30, 2003_02, 6
N03_6_293_2249, 22:56:15, 22:56:20, 2004_02, 7
N03_6_293_2249, 22:57:10, 22:57:20, 2005_02, 8
N03_6_293_2249, 22:57:55, 22:57:55, 2006_02, 9
N03_6_293_2249, 23:00:20, 23:00:40, 2008_22, 10
N03_6_293_2249, 23:01:55, 23:02:20, 2010_02, 11
N03_6_293_2249, 23:02:55, 23:03:10, 2011_02, 12
N03_6_293_2249, 23:03:50, 23:04:10, 2362_01, 13
N03_6_293_2249, 23:04:40, 23:04:40, 2107_01, 14
N03_6_293_2249, 23:06:15, 23:06:15, 2102_05, 15
N03_6_293_2249, 23:07:10, 23:07:10, 2124_01, 16
N03_6_293_2249, 23:07:40, 23:07:40, 2149_01, 17
